"date","Alabama_state","Alaska_state","Arizona_state","Arkansas_state","California_state","Colorado_state","Connecticut_state","Delaware_state","District of Columbia_state","Florida_state","Georgia_state","Hawaii_state","Idaho_state","Illinois_state","Indiana_state","Iowa_state","Kansas_state","Kentucky_state","Louisiana_state","Maine_state","Maryland_state","Massachusetts_state","Michigan_state","Minnesota_state","Mississippi_state","Missouri_state","Montana_state","Nebraska_state","Nevada_state","New Hampshire_state","New Jersey_state","New Mexico_state","New York_state","North Carolina_state","North Dakota_state","Ohio_state","Oklahoma_state","Oregon_state","Pennsylvania_state","Puerto Rico_state","Rhode Island_state","South Carolina_state","South Dakota_state","Tennessee_state","Texas_state","USA_us","Utah_state","Vermont_state","Virgin Islands_state","Virginia_state","Washington_state","West Virginia_state","Wisconsin_state","Wyoming_state"
2011-10-17,"5074","3255","6145","5137","61086","3880","3646","999","1069","17245","11629","1944","2490","12494","7248","2836","2428","4110","3423","1298","5176","6237","11819","4760","2879","7539","1590","1973","3854","1132","9562","1618","21364","12185","284","10403","2615","7900","20120","4330","1350","5716","344","5984","17537","395000","1950","635","129","6514","10795","1575","9638","619"
2011-10-24,"4766","2983","5410","4570","68262","3778","4196","1084","993","15015","13271","1976","2518","14551","7463","2827","2528","4940","3231","1783","6051","7286","12392","4576","2761","7599","1594","1713","3881","1408","10636","1699","23858","13206","320","11346","2508","8093","21699","2937","1462","6156","347","7477","17892","403000","2084","755","41","6152","9897","1607","10929","649"
2011-10-31,"4947","3272","5422","3971","62629","3806","4075","1083","909","15689","13129","1764","2381","14060","6839","2674","2620","4402","3435","1964","5739","7571","13859","5359","3067","7483","1696","1647","2987","1246","10426","1851","22197","11547","409","11874","2352","9012","21845","3190","1480","5875","372","6175","17538","399000","2021","882","69","6004","10251","1586","12249","717"
2011-11-07,"5476","3380","5386","4432","64078","3990","5883","1182","869","13793","13146","1910","3133","16576","6964","3106","2898","5416","3678","2350","6804","9134","16965","6568","3196","8265","1943","2004","4223","1447","12180","1924","23531","12637","411","12418","2670","8208","24106","2703","1644","6499","512","6885","19873","392000","2506","1094","73","6604","12529","1796","12695","839"
2011-11-14,"4478","2593","4351","3915","54696","3960","6424","961","845","12360","12045","1818","2729","15122","9215","3851","2530","4645","3221","2081","5401","6911","15835","7407","2744","7381","1826","1807","4045","1418","12145","1694","21370","11352","424","11039","2230","7707","20112","2977","1544","5486","426","5986","17042","383000","2536","794","21","5532","11056","1406","12900","622"
2011-11-21,"5147","3607","5886","5770","73916","4380","9140","1316","1000","15772","12964","2176","3719","18204","7741","4006","3225","7777","4558","1884","6486","8228","13954","8097","3629","9458","2733","1970","4956","1528","12017","1820","26654","12862","678","13657","2230","9181","26708","2270","1900","8545","624","6662","20143","385000","2568","1115","47","6914","14847","1820","12971","697"
2011-11-28,"5110","2389","3905","6024","46476","3112","6733","1010","701","10466","8951","1476","3731","14442","9386","6234","2916","6045","3014","1910","5754","8359","16597","7700","3233","7613","2615","1715","4061","1381","10506","1568","22040","9377","725","15157","2599","9674","25920","2576","1775","3875","605","5360","11600","397000","2410","1361","25","5242","13878","1477","21143","688"
2011-12-05,"7891","3003","5397","5382","74256","4163","6956","1766","975","12206","20095","2293","3908","22341","10045","4449","4005","6783","4789","2359","7160","8517","22167","9815","4332","10088","2583","2473","5823","1648","10603","1914","36088","24804","845","22030","3245","14194","39554","1884","1790","8530","825","11079","22081","387000","3017","1250","36","9300","14626","2687","19557","1186"
2011-12-12,"5289","2426","4973","4605","58673","4835","5449","1150","861","15095","14922","1723","3377","22165","8520","5495","3859","6466","4103","2696","6359","10399","19484","8476","3300","9191","2090","3250","4483","1688","13671","1840","24602","13553","1047","16259","2934","9542","29742","2454","1966","6103","923","7716","18101","368000","2683","1020","40","6875","11374","2827","14391","798"
2011-12-19,"5337","2349","5182","4638","63427","4138","5223","1078","916","13407","12789","1872","3290","19073","8568","5680","3493","6882","3966","2390","6262","10257","15961","7601","3854","9787","2103","2708","5161","1752","11985","1939","25765","12209","915","15821","3325","8572","26075","2888","2174","6639","741","6539","16354","368000","2664","1044","32","7269","12300","1981","14014","714"
2011-12-26,"6114","2311","5057","5580","79917","4171","6789","1548","994","13112","11684","2186","4100","23279","13652","8290","5520","12145","3270","2484","8163","10940","21593","8622","3745","13023","2232","2855","5613","2159","15823","2515","25667","13249","1096","19905","3729","10764","32839","2212","2886","5954","671","7751","15478","386000","2527","1689","83","7290","14325","1670","17594","824"
2012-01-02,"10801","1742","4505","7282","55948","3652","9050","1785","729","12053","19391","2047","4111","18583","12735","9457","4179","12709","3219","2356","9384","13866","31957","8875","3320","12866","2092","2852","4023","3079","23812","1474","33413","20098","913","21031","2893","12542","40974","2741","3759","7576","521","8100","13093","376000","2470","2065","72","10289","13787","1322","27797","667"
2012-01-09,"15413","3946","6869","5719","78116","5451","10466","1842","1136","15797","26616","2566","4078","21156","14189","4782","4346","9132","4372","3529","9594","13730","26749","9576","4337","15233","2874","2705","5294","2476","19145","2250","62802","27963","1500","20799","3582","11779","47415","1974","3023","10849","768","14389","27039","391000","3893","1427","24","13485","16433","2431","20140","1020"
2012-01-16,"7774","3352","6675","5319","79798","4970","9834","1683","1251","18508","17120","2269","3984","19197","11018","5378","3897","6244","3969","3085","8131","11501","23440","7169","3413","11607","2094","2563","5007","1946","16745","2025","34454","18447","871","17977","3694","11062","35728","1623","3079","9929","626","11075","20159","367000","3173","1217","66","9064","12207","3002","16205","798"
2012-01-23,"6525","2813","5604","3918","59100","4105","7867","1272","889","13783","12559","1742","2914","16255","8619","4403","3397","5418","3343","2032","6784","9252","16628","6127","2490","8384","1817","2292","4771","1619","12452","1638","25021","13572","711","14395","4092","10636","27247","3212","2188","6668","556","9133","16128","381000","2584","878","52","8120","13823","2393","13917","742"
2012-01-30,"5228","3043","5432","3904","63671","3931","6344","1306","953","16076","13657","1987","3337","15434","7880","3945","2926","5574","3360","2002","7083","8578","16447","5969","2679","8150","1687","2296","5226","1634","12713","1654","26404","12351","690","13838","2739","12056","27777","2839","1991","6926","460","7278","17613","372000","2321","833","79","7286","16618","2396","15001","685"
2012-02-06,"5077","2371","5325","3607","69535","4009","5200","1231","872","15987","12752","1918","2834","16195","6769","3360","3371","5553","3308","1785","6600","7993","13896","5805","2590","7423","1537","1918","4562","1533","11447","1710","25571","13562","543","12744","2697","8225","27208","3336","1768","6353","400","6797","16983","368000","2261","837","104","7258","10324","2161","13563","597"
2012-02-13,"4237","2147","4991","3249","61073","3790","4598","1059","792","15526","11615","2003","2426","14883","6072","2934","3260","4487","3143","1701","6112","8846","12651","5500","2391","7025","1377","2263","3926","1499","10701","1496","23142","11363","392","11464","2284","7835","23419","3688","1837","4815","365","6063","15730","361000","2082","792","97","6458","10028","1821","12978","588"
2012-02-20,"4184","2039","4880","3159","59621","3729","4206","1005","735","13405","10839","1791","2441","13111","5841","3372","3028","4275","3007","1440","5739","7309","11371","5051","2242","7081","1359","1861","3893","1338","9604","1577","21921","11648","378","10990","2284","7856","23190","3388","1691","4640","351","5221","15549","359000","1823","719","97","5840","10049","1625","12299","567"
2012-02-27,"4240","1890","4339","3044","55090","3174","5392","944","718","12281","10469","1602","2452","12896","5451","2717","2570","4117","2664","1503","4994","10784","11935","4816","1979","6668","1330","1615","3439","1349","10878","1431","20600","11436","347","10653","2470","7162","20952","2956","2966","4638","329","5445","14014","365000","1697","959","54","5445","9811","1427","11586","524"
2012-03-05,"4168","2018","4943","2863","59410","3516","5254","999","791","12809","10754","1803","2362","14196","6043","3553","2624","3833","3302","1835","5631","7810","12467","4990","2435","6503","1381","1771","4114","2031","9844","1496","37078","11749","428","11285","2438","8188","23811","2394","1895","4878","354","5627","16130","375000","1978","1117","61","6999","10242","1627","11997","608"
2012-03-12,"4643","2419","4662","2917","54714","3446","4303","912","761","11594","10819","1864","2231","12906","5717","2807","2613","4575","3097","1570","5326","7638","11470","4979","2486","6657","1208","1666","3737","1395","9601","1404","22856","12220","421","10904","2338","7526","22682","3037","1527","4997","373","6084","15917","369000","1940","963","74","6282","9601","1576","12074","573"
2012-03-19,"4234","2341","4511","2789","53111","3227","4312","891","700","13470","9424","2333","2147","11967","4732","3085","2355","4032","2830","1626","4998","7162","10120","4472","2891","6934","1286","1573","3544","1252","9433","1696","19753","11551","307","9485","2472","7053","21076","3072","1334","3893","283","5370","14130","368000","1652","912","73","5269","9315","1416","11121","483"
2012-03-26,"4299","1966","4826","3930","55310","3080","3686","800","728","13884","9586","1683","2249","11882","4791","2689","3910","4058","2873","1822","5139","6079","10832","4514","2586","7421","1277","1769","3562","1180","7922","1659","20222","9895","320","10081","2391","6739","19120","3006","1328","3790","302","5480","18315","363000","1572","875","94","5134","10029","1372","10954","362"
2012-04-02,"4824","1766","4771","3756","54627","2759","3677","770","710","12217","9900","1576","2404","12806","5120","2201","3191","4408","2912","1762","5089","5837","10490","4400","2251","6667","1158","1444","3018","1222","8641","1375","18962","9817","446","10103","2490","8774","20971","2075","1170","3598","265","5193","15365","358000","1600","1287","35","4896","9461","1204","9863","476"
2012-04-09,"5080","3474","7805","3984","61214","3886","3718","858","870","13516","10907","2012","2632","15129","10104","2772","3221","5228","3141","1768","8210","6875","12509","5021","2960","8048","1421","1722","4926","1416","14376","1725","23120","10189","397","12287","3131","10136","28454","2644","1404","4271","278","4523","18997","387000","2312","1209","124","5693","15446","2100","12022","799"
2012-04-16,"5853","2823","7080","3440","64274","3702","5030","1669","777","15564","13086","1947","2311","13138","6763","2333","3262","4684","3606","1528","5345","6038","10161","4418","2704","6863","1356","1441","4169","1213","15521","1531","26472","12112","348","11356","2701","6487","23092","1861","1450","4693","303","5252","17012","381000","1993","1018","40","5442","9746","1733","12983","758"
2012-04-23,"4409","2927","6699","3706","63217","3808","6806","933","660","14146","11646","1787","2016","12833","5468","2861","3070","4000","3076","1537","5172","10374","10946","4083","2587","6203","1276","1405","3425","1194","9773","1343","41939","11074","299","9558","2701","7295","20012","3125","2613","4675","267","4636","16932","387000","2232","1166","186","5335","9730","1759","11142","570"
2012-04-30,"4239","2469","5530","3401","56427","3393","5098","852","721","15913","9536","1645","2197","14345","7762","2968","2301","4313","3303","1531","5073","7844","9807","4133","2806","5995","1142","1199","3559","2030","8572","1583","20681","9504","255","9925","2199","7018","21133","2319","1954","4095","248","4479","17169","372000","1807","1099","371","5979","9104","1597","10398","455"
2012-05-07,"4845","2141","5610","3791","58040","3381","4060","852","902","13314","10259","1832","1823","14519","6027","3124","2785","4398","3124","1288","5413","7176","10326","4096","3094","8564","1204","1586","3641","1194","9667","1507","22957","9979","300","9924","2593","6824","22807","2750","1357","4012","274","4716","18398","373000","1787","715","146","5978","9841","1640","9993","506"
2012-05-14,"5273","1913","5276","3908","54562","3108","3820","883","804","13687","10263","1673","1776","13203","5517","2455","2569","4064","3394","1248","4981","6592","9644","4375","3769","6453","988","1666","3192","1101","8800","1703","19863","11935","252","9552","2551","6214","22274","2849","1283","3861","356","5190","16952","369000","1661","732","207","5784","8778","1429","10274","437"
2012-05-21,"5128","2024","5420","3616","57278","3158","3865","816","940","14600","9572","1783","1861","13086","5629","2463","3107","4278","3547","1295","5607","7074","8928","4273","3936","6855","1156","1559","3358","1004","8628","1793","19813","12102","334","9512","2542","5813","21680","2531","1370","4890","366","4916","18600","371000","1726","968","247","5813","8331","1709","9034","493"
